label,SHORT_TERM_COUNT_BANK,SHORT_TERM_COUNT_NON_BANK,MID_TERM_COUNT_NON_BANK,NUMBER_OF_CREDIT_CARDS_BANK,NUMBER_OF_CREDIT_CARDS_NON_BANK,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,OUTSTANDING_BAL_LOAN_6M,OUTSTANDING_BAL_CC_3M,INCREASING_BAL_3M_LOAN,INCREASING_BAL_6M_LOAN,INCREASING_BAL_3M_CC,INCREASING_BAL_6M_CC,INCREASING_BAL_3M_ALL,INCREASING_BAL_6M_ALL,OUTSTANDING_BAL_CC_CURRENT,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT,ENQUIRIES_FROM_BANK_3M,ENQUIRIES_FROM_NON_BANK_3M,ENQUIRIES_FROM_NON_BANK_FOR_CC_3M,ENQUIRIES_FROM_NON_BANK_9M,ENQUIRIES_FROM_BANK_12M,ENQUIRIES_FROM_NON_BANK_FOR_CC_12M
0,4.0,1.0,1.0,4.0,1.0,8.0,8.0,1000010.0,1000037.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,4.0,7.0,4.0,2.0,14.0,1000173.0,1000080.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000120.0,1.0,4.0,14.0,2.0,14.0,9.0,2.0
1,4.0,7.0,1.0,1.0,1.0,14.0,14.0,1000035.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,14.0,14.0,1000040.0,1000050.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000040.0,1.0,24.0,9.0,2.0,9.0,24.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1000105.0,1000000.0,1000010.0,1000010.0,1000000.0,1000000.0,2000020.0,2000020.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,4.0,4.0,1.0,2.0,8.0,1000110.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,7.0,1.0,1.0,7.0,8.0,14.0,1000068.0,1000077.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000080.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,14.0,1000027.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,7.0,1.0,8.0,8.0,1000038.0,1000050.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000100.0,0.0,19.0,9.0,2.0,9.0,19.0,2.0
0,4.0,4.0,1.0,4.0,4.0,2.0,8.0,1000062.0,1000053.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000080.0,1.0,24.0,9.0,2.0,9.0,24.0,2.0
0,1.0,4.0,1.0,4.0,4.0,8.0,8.0,1000047.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,7.0,4.0,1.0,4.0,1.0,8.0,8.0,1000137.0,1000450.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000450.0,1.0,24.0,14.0,2.0,14.0,39.0,2.0
0,4.0,1.0,7.0,4.0,1.0,2.0,8.0,1000445.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,14.0,39.0,2.0
1,4.0,7.0,1.0,1.0,1.0,14.0,14.0,1000142.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,999990.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,7.0,4.0,1.0,1.0,1.0,14.0,20.0,1000113.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,19.0,14.0,2.0,24.0,19.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000018.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,4.0,4.0,2.0,8.0,1000397.0,1000283.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000450.0,1.0,4.0,9.0,2.0,19.0,9.0,2.0
0,4.0,7.0,1.0,7.0,1.0,8.0,8.0,1000137.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,0.0,4.0,14.0,2.0,19.0,34.0,2.0
0,4.0,4.0,4.0,4.0,1.0,14.0,14.0,1000210.0,1000017.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
1,4.0,4.0,1.0,1.0,1.0,2.0,14.0,1000052.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,39.0,17.0,39.0,9.0,17.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,19.0,2.0,29.0,4.0,7.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000060.0,1000037.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,7.0,1.0,1.0,1.0,2.0,14.0,1000070.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,9.0,19.0,2.0,19.0,9.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000077.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,1000082.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000187.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,4.0,2.0,2.0,1000045.0,1000100.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,0.0,4.0,14.0,2.0,14.0,19.0,2.0
0,4.0,7.0,1.0,1.0,4.0,8.0,8.0,1000072.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000032.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
1,1.0,4.0,1.0,4.0,1.0,8.0,14.0,1000112.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000107.0,1000000.0,1000010.0,1000010.0,1000000.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,4.0,4.0,1.0,7.0,8.0,8.0,1000235.0,1000160.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000200.0,1.0,14.0,14.0,2.0,19.0,19.0,2.0
0,1.0,7.0,1.0,1.0,1.0,14.0,14.0,1000631.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000018.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1000020.0,1000153.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000230.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
0,1.0,1.0,7.0,1.0,4.0,14.0,14.0,1000110.0,1000260.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000250.0,1.0,4.0,24.0,7.0,24.0,4.0,7.0
0,4.0,4.0,1.0,4.0,4.0,14.0,14.0,1000052.0,1000143.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000200.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,14.0,1000053.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,4.0,4.0,4.0,4.0,8.0,20.0,1000155.0,1000387.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000400.0,1.0,14.0,14.0,2.0,14.0,49.0,2.0
0,1.0,7.0,1.0,1.0,1.0,2.0,14.0,1000065.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1000015.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000097.0,1000000.0,1000020.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,20.0,1000073.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,1999990.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,8.0,1000030.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000035.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000073.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,1.0,19.0,9.0,2.0,14.0,19.0,2.0
0,4.0,7.0,1.0,1.0,1.0,2.0,8.0,1000090.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,7.0,1.0,1.0,1.0,0.0,8.0,8.0,1000029.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,14.0,14.0,2.0,19.0,14.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1000012.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000024.0,1.0,4.0,9.0,2.0,14.0,9.0,2.0
0,1.0,1.0,4.0,7.0,1.0,2.0,8.0,1000358.0,1000070.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000070.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,14.0,2.0
0,4.0,4.0,1.0,1.0,4.0,8.0,8.0,1000070.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,19.0,2.0,29.0,39.0,7.0
0,4.0,4.0,1.0,4.0,1.0,2.0,14.0,1000030.0,1000010.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
1,1.0,1.0,1.0,7.0,4.0,2.0,2.0,1000000.0,1000153.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000200.0,0.0,14.0,19.0,7.0,19.0,14.0,7.0
0,1.0,7.0,1.0,1.0,1.0,14.0,14.0,1000028.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,1000305.0,1000073.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000110.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,7.0,4.0,1.0,14.0,20.0,1000260.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,7.0,4.0,2.0,2.0,1000033.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000002.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,8.0,1000073.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,4.0,1.0,8.0,8.0,1000057.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,0.0,14.0,9.0,2.0,9.0,14.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000037.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,4.0,4.0,4.0,4.0,1.0,14.0,20.0,1000120.0,1000047.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,29.0,12.0,29.0,14.0,12.0
0,1.0,4.0,1.0,7.0,1.0,2.0,8.0,1000035.0,1000047.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000070.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,8.0,1000227.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,1000253.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,1.0,1.0,7.0,1.0,4.0,8.0,8.0,1000346.0,1000227.0,1000000.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000270.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,7.0,1.0,7.0,1.0,14.0,20.0,1000220.0,1000138.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000160.0,1.0,44.0,9.0,2.0,9.0,44.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000035.0,1000173.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000250.0,0.0,9.0,14.0,2.0,14.0,9.0,2.0
0,1.0,7.0,1.0,1.0,4.0,2.0,2.0,1000079.0,1000087.0,1000010.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000070.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,4.0,8.0,8.0,1000015.0,1000183.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000280.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,4.0,1.0,8.0,14.0,1000047.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000057.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,14.0,2.0
0,4.0,1.0,1.0,1.0,4.0,8.0,8.0,1000010.0,1000160.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000160.0,1.0,4.0,9.0,2.0,24.0,14.0,7.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000020.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,7.0,1.0,1.0,8.0,14.0,1000288.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,19.0,4.0,2.0
0,1.0,4.0,7.0,1.0,1.0,8.0,8.0,1000453.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,19.0,19.0,2.0
0,1.0,1.0,7.0,1.0,4.0,2.0,2.0,1000612.0,1000147.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,0.0,4.0,9.0,2.0,19.0,4.0,7.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000055.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,1999990.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,4.0,7.0,1.0,4.0,4.0,14.0,14.0,1000180.0,1000087.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000160.0,0.0,4.0,24.0,2.0,24.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000172.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,8.0,8.0,1000007.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000030.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,1.0,4.0,1.0,1.0,4.0,2.0,8.0,1000040.0,1000243.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000220.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,8.0,1000108.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,1999990.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,8.0,8.0,1000007.0,1000030.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000090.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,8.0,1000033.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000010.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,14.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000030.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1000053.0,999990.0,1000010.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,19.0,4.0,2.0
0,4.0,7.0,1.0,1.0,0.0,2.0,2.0,1000195.0,1000040.0,1000010.0,1000000.0,1000000.0,1000000.0,2000010.0,2000000.0,1000060.0,1.0,4.0,9.0,2.0,9.0,29.0,2.0
0,7.0,4.0,1.0,4.0,1.0,14.0,14.0,1000070.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,14.0,1000035.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1000005.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,7.0,1.0,1.0,7.0,1.0,14.0,20.0,1000287.0,1000263.0,1000000.0,1000000.0,1000010.0,1000000.0,2000000.0,2000000.0,1000360.0,1.0,9.0,9.0,2.0,24.0,44.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1000013.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000040.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,4.0,4.0,1.0,7.0,4.0,14.0,14.0,1000018.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,29.0,9.0,2.0,9.0,44.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,14.0,9.0,2.0
0,4.0,4.0,4.0,4.0,1.0,8.0,8.0,1000312.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,9.0,2.0,9.0,14.0,2.0
0,1.0,7.0,1.0,4.0,4.0,8.0,14.0,1000155.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000130.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,1.0,4.0,7.0,1.0,2.0,8.0,1000152.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1000068.0,1000070.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000158.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,1.0,1.0,8.0,14.0,1000050.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,24.0,24.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000064.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1000043.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,4.0,1.0,4.0,8.0,14.0,1000200.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000044.0,1.0,4.0,9.0,2.0,14.0,19.0,2.0
1,1.0,7.0,1.0,1.0,1.0,8.0,14.0,1000238.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000100.0,1000000.0,1000020.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000020.0,1000030.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000090.0,1.0,44.0,9.0,2.0,9.0,44.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
